팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
한화,엄상백,4.2,21,6,2,2,2,1,5,1,4-3,86-55,0-0,47,3.86,1.71,0.98,-0.030,0.98
한화,이태양,1.0,4,0,0,0,1,0,1,0,1-1,14-7,1-0,,0.00,1.00,0.69,0.045,0.96
한화,주현상,0.1,5,3,2,2,1,0,0,0,0-1,19-12,0-0,,20.25,5.25,0.43,-0.117,-1.84
한화,권민규,1.0,5,0,0,0,2,0,1,0,0-2,21-11,0-0,,0.00,2.00,0.15,0.006,0.68
한화,김종수,1.0,6,1,0,0,2,0,2,0,1-0,31-15,0-0,,0.00,1.50,0.09,0.003,0.68
한화,팀 합계,8.0,41,10,4,4,8,1,9,1,6-7,171-100,1-0,47,4.50,2.25,0.47,-0.093,1.46
LG,임찬규,9.0,30,2,0,0,2,0,5,0,8-11,100-70,0-0,86,0.00,0.44,0.64,0.407,5.14
LG,팀 합계,9.0,30,2,0,0,2,0,5,0,8-11,100-70,0-0,86,0.00,0.44,0.64,0.407,5.14
