팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
두산,1,이유찬,2B,4,3,0,1,0,0,1,0,0,0,2,19,0,2,0.273,0.606,0.96,0.029,0.06
두산,,김인태,PH,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0.667,1.334,1.50,-0.038,-0.29
두산,2,김재환,LF,5,4,1,2,1,1,0,1,1,1,0,15,0,2,0.261,0.727,1.02,0.051,1.10
두산,3,강승호,3B,5,5,0,0,0,0,0,0,1,3,1,23,0,6,0.333,0.840,1.53,-0.218,-2.49
두산,4,케이브,RF,5,4,0,1,0,0,0,1,1,1,1,21,0,0,0.263,0.785,1.03,-0.001,0.26
두산,5,양의지,DH,4,3,1,0,0,0,1,0,2,1,0,18,0,3,0.267,0.688,0.91,-0.066,-0.80
두산,6,양석환,1B,4,4,0,0,0,0,0,0,2,1,1,22,0,3,0.250,0.536,0.67,-0.075,-1.17
두산,7,박준영,SS,4,3,1,1,0,0,1,0,0,1,1,13,0,1,0.267,0.686,0.55,0.015,0.20
두산,8,장승현,C,2,2,0,0,0,0,0,0,0,2,0,6,1,0,0.000,0.000,0.76,-0.066,-1.06
두산,,김민석,PH,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0.263,0.668,0.59,-0.015,-0.29
두산,,김기연,C,1,1,0,1,0,2,0,0,0,0,0,3,0,0,0.333,0.666,0.89,0.055,1.61
두산,9,정수빈,CF,4,3,0,2,0,0,0,1,0,0,1,20,0,1,0.375,0.938,0.67,0.006,0.36
두산,팀 합계,,,40,34,3,8,1,3,3,3,9,10,7,167,1,18,0.235,0.732,2.77,-0.323,-2.51
KT,1,강백호,DH,4,4,0,0,0,0,0,0,2,0,2,16,0,1,0.217,0.641,0.38,-0.038,-1.06
KT,2,로하스,RF,4,2,1,0,0,0,2,0,0,1,1,19,0,0,0.167,0.626,0.30,0.017,0.43
KT,3,허경민,3B,4,4,1,2,0,0,0,0,1,0,1,20,0,2,0.435,1.000,0.44,0.028,0.07
KT,4,김민혁,LF,4,2,1,1,0,0,0,2,0,0,1,11,0,1,0.444,1.000,0.63,0.072,1.30
KT,,최성민,"PR,LF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
KT,5,장성우,C,4,4,0,1,0,1,0,0,3,0,0,22,0,5,0.105,0.295,0.93,0.054,-0.66
KT,6,천성호,2B,3,3,0,1,0,2,0,0,0,2,0,11,0,1,0.250,0.855,0.96,0.078,0.45
KT,,오윤석,2B,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0.200,0.733,0.23,-0.006,-0.29
KT,7,문상철,1B,4,4,0,0,0,0,0,0,2,2,0,13,0,2,0.182,0.559,0.44,-0.041,-1.30
KT,8,배정대,CF,4,4,1,1,1,1,0,0,2,1,0,16,0,2,0.263,0.812,0.35,0.027,0.20
KT,9,김상수,SS,3,3,0,1,0,0,0,0,0,0,2,15,0,0,0.389,1.032,0.26,-0.013,-0.04
KT,팀 합계,,,35,31,4,7,1,4,2,2,10,7,7,145,0,14,0.226,0.637,0.98,0.178,-0.90
