팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
두산,1,이유찬,LF,3,2,1,1,0,0,1,0,0,0,1,16,0,2,0.300,0.764,1.47,0.080,0.73
두산,,김인태,"PH,LF",3,3,0,0,0,1,0,0,1,2,0,7,0,2,0.357,1.043,2.50,-0.261,-1.95
두산,,오명진,2B,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0.095,0.269,0.20,0.001,0.16
두산,2,정수빈,CF,7,6,3,3,0,0,1,0,1,1,1,28,0,3,0.340,0.780,1.44,0.207,1.72
두산,3,양의지,DH,6,3,2,2,0,1,2,0,0,1,1,28,0,5,0.250,0.704,1.83,0.263,2.55
두산,4,양석환,1B,6,4,2,2,1,5,0,0,0,0,4,24,0,7,0.356,0.980,2.33,0.262,0.45
두산,5,강승호,3B,6,5,1,3,0,2,1,0,1,1,0,17,0,2,0.288,0.832,1.22,0.170,1.67
두산,6,김기연,C,6,6,1,2,0,1,0,0,1,0,3,17,0,3,0.333,0.666,1.32,0.013,0.08
두산,7,추재현,RF,6,6,2,4,0,1,0,0,0,2,0,19,1,3,0.353,0.977,1.39,-0.011,1.51
두산,8,박준영,SS,4,1,0,0,0,0,2,0,0,0,1,17,0,2,0.219,0.623,1.48,0.026,0.07
두산,,김재환,"PH,LF",2,1,1,1,0,1,1,0,0,0,0,7,0,0,0.205,0.618,1.04,0.092,1.09
두산,,조수행,"PR,LF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.167,0.18,0.003,0.24
두산,9,박계범,"2B,SS",6,5,2,2,0,3,1,0,1,1,1,21,0,4,0.368,0.926,1.70,0.313,1.20
두산,팀 합계,,,56,42,15,20,1,15,9,1,5,8,12,204,1,33,0.476,1.283,2.01,1.158,9.52
롯데,1,전준우,LF,6,5,0,3,0,2,1,0,1,1,0,28,0,2,0.196,0.489,1.31,0.244,2.21
롯데,2,정훈,DH,6,6,2,1,0,1,0,0,1,2,1,20,0,6,0.273,0.806,1.38,-0.159,-3.23
롯데,3,나승엽,1B,5,2,1,0,0,0,3,0,0,1,1,23,0,3,0.208,0.717,0.91,0.046,0.92
롯데,,한태양,"PR,2B",1,1,1,0,0,0,0,0,0,0,1,5,0,1,0.571,1.381,1.16,-0.027,-0.15
롯데,4,레이예스,RF,6,4,2,2,0,2,2,0,2,0,0,28,0,2,0.288,0.662,1.18,0.103,2.23
롯데,5,유강남,C,5,4,1,1,0,2,1,0,3,0,0,26,0,6,0.364,1.117,1.34,0.141,0.66
롯데,,정보근,C,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0.280,0.628,0.84,0.032,0.54
롯데,6,김민성,"2B,1B",6,5,2,2,1,4,1,0,0,1,2,26,0,2,0.267,0.720,1.31,0.210,2.52
롯데,7,윤동희,CF,3,2,0,0,0,0,0,1,2,0,0,16,0,2,0.179,0.629,1.08,-0.059,-0.52
롯데,,장두성,CF,3,2,0,0,0,0,0,0,0,1,1,6,0,4,0.250,0.500,1.03,0.075,0.37
롯데,8,이호준,SS,5,4,2,1,0,0,1,0,1,1,1,24,0,4,0.250,0.875,0.97,-0.040,-0.37
롯데,9,전민재,3B,5,2,1,1,0,1,2,0,1,0,0,21,0,1,0.286,0.748,1.70,0.091,1.35
롯데,팀 합계,,,52,38,12,12,1,12,11,1,11,7,7,225,0,33,0.316,0.901,1.58,0.657,6.53
