팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
한화,1,안치홍,2B,3,3,0,0,0,0,0,0,1,1,1,11,0,0,0.067,0.267,0.70,-0.053,-0.87
한화,2,플로리얼,LF,3,3,0,0,0,0,0,0,1,1,1,12,0,0,0.128,0.417,0.47,-0.035,-0.58
한화,3,김태연,1B,3,3,0,0,0,0,0,0,2,0,1,13,0,0,0.196,0.536,0.28,-0.022,-0.38
한화,4,문현빈,CF,3,3,0,1,0,0,0,0,0,1,1,10,0,0,0.259,0.889,0.71,-0.035,-0.13
한화,5,노시환,3B,3,3,0,0,0,0,0,0,0,1,2,11,1,0,0.163,0.482,0.61,-0.055,-1.32
한화,6,이진영,RF,2,2,0,0,0,0,0,0,1,1,0,5,0,0,0.231,0.913,0.42,-0.011,-0.13
한화,,임종찬,"PH,RF",1,1,0,0,0,0,0,0,1,0,0,8,0,0,0.136,0.558,0.20,-0.010,-0.25
한화,7,채은성,DH,3,3,0,0,0,0,0,0,1,0,1,16,0,0,0.167,0.460,0.65,-0.050,-0.87
한화,8,이재원,C,2,2,0,0,0,0,0,0,0,2,0,11,0,0,0.250,0.500,0.67,-0.033,-0.39
한화,,이원석,PH,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0.000,0.000,0.00,0.000,-0.19
한화,9,심우준,SS,2,2,0,0,0,0,0,0,0,1,1,7,0,0,0.179,0.451,0.40,-0.021,-0.25
한화,,최인호,PH,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0.000,0.182,0.00,0.000,-0.13
한화,팀 합계,,,27,27,0,1,0,0,0,0,7,8,10,109,1,0,0.037,0.074,0.85,-0.325,-5.49
삼성,1,이재현,SS,5,4,2,1,0,0,1,0,0,3,0,22,0,1,0.310,1.068,0.30,0.022,0.90
삼성,,양도근,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
삼성,2,김성윤,CF,5,4,2,2,0,1,1,0,0,2,0,14,0,1,0.474,1.261,0.76,0.106,2.19
삼성,3,구자욱,LF,5,5,0,0,0,0,0,0,2,0,3,25,0,5,0.173,0.581,0.69,-0.090,-2.14
삼성,,윤정빈,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.167,0.00,0.000,0.00
삼성,4,강민호,C,5,4,2,3,0,2,1,0,1,0,0,25,0,0,0.386,1.005,0.66,0.114,2.53
삼성,,이병헌,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.334,0.00,0.000,0.00
삼성,5,김영웅,3B,5,2,0,0,0,1,2,0,1,0,2,22,0,4,0.340,0.904,0.75,0.001,-0.08
삼성,6,디아즈,1B,5,5,2,4,1,4,0,0,1,0,0,22,0,3,0.255,0.827,0.85,0.107,3.13
삼성,7,박병호,DH,4,3,0,1,0,0,1,0,1,1,0,16,0,4,0.209,0.881,0.90,-0.088,-1.37
삼성,,전병우,"PH,DH",1,0,0,0,0,0,1,0,0,0,0,6,0,0,0.000,0.333,0.00,0.000,0.12
삼성,8,김헌곤,"RF,LF",5,5,1,1,0,0,0,0,1,2,1,18,0,4,0.250,0.725,0.35,-0.006,-0.81
삼성,9,류지혁,2B,4,3,1,1,0,2,1,0,0,2,0,16,0,0,0.306,0.715,0.35,0.008,0.63
삼성,팀 합계,,,44,35,10,13,1,10,8,0,7,10,6,186,0,22,0.371,0.991,1.87,0.174,5.10
