팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
KIA,올러,6.0,26,4,4,3,3,1,4,0,3-10,96-56,0-0,51,4.24,1.06,0.68,-0.189,-0.34
KIA,최지민,1.0,4,2,1,1,0,0,1,0,0-1,15-9,0-0,,3.18,1.94,0.31,-0.022,0.61
KIA,곽도규,1.0,3,0,0,0,0,0,2,0,0-1,11-9,0-0,,12.00,2.33,0.04,0.003,0.61
KIA,팀 합계,8.0,33,6,5,4,3,1,7,0,3-12,122-74,0-0,51,4.50,1.13,0.34,-0.208,0.88
LG,치리노스,7.0,25,3,1,1,1,1,7,0,7-5,91-65,0-0,73,2.37,1.00,0.69,0.255,3.27
LG,박명근,1.0,4,1,0,0,0,0,1,0,1-1,15-10,0-0,,0.00,0.69,0.31,0.023,0.61
LG,장현식,1.0,3,0,0,0,0,0,2,0,0-1,15-10,0-0,,0.00,0.00,0.18,0.014,0.61
LG,팀 합계,9.0,32,4,1,1,1,1,10,0,8-7,121-85,0-0,73,1.00,0.56,0.39,0.292,4.49
