팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
KT,소형준,7.0,25,5,0,0,0,0,5,0,9-4,75-59,0-0,72,2.08,1.08,1.46,0.443,4.27
KT,김민수,1.0,3,0,0,0,0,0,1,0,1-1,18-12,0-0,,1.93,1.18,1.41,0.107,0.61
KT,박영현,0.1,5,2,1,1,2,0,0,0,1-0,21-9,0-0,,4.32,1.80,3.38,-0.363,0.61
KT,팀 합계,8.1,33,7,1,1,2,0,6,0,11-5,114-80,0-0,72,1.08,1.08,2.08,0.187,5.49
SSG,문승원,6.0,20,4,0,0,2,0,2,0,6-5,81-48,0-0,64,1.53,0.91,1.18,0.355,3.66
SSG,김건우,1.0,4,0,0,0,0,1,0,0,1-2,15-10,0-0,,1.42,0.79,1.87,0.088,0.61
SSG,노경은,1.0,3,0,0,0,0,0,1,0,1-1,12-7,0-0,,1.23,1.09,1.41,0.107,0.61
SSG,조병현,1.0,5,2,0,0,0,0,1,0,0-2,18-13,0-0,,0.00,1.35,3.12,0.137,0.61
SSG,팀 합계,9.0,32,6,0,0,2,1,4,0,8-10,126-78,0-0,64,0.00,0.89,1.90,0.687,5.49
