팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
키움,로젠버그,3.0,21,8,8,8,3,1,4,1,3-2,74-45,0-0,12,24.00,3.67,1.05,-0.464,-6.18
키움,전준표,1.0,7,4,2,2,0,0,2,0,1-0,25-17,2-2,,18.00,4.00,0.31,-0.048,-2.36
키움,조영건,4.0,19,6,3,3,1,0,3,1,1-8,72-43,0-0,,6.75,1.75,0.00,-0.005,-0.55
키움,팀 합계,8.0,47,18,13,13,4,1,9,2,5-10,171-105,2-2,12,14.63,2.75,0.45,-0.517,-9.09
삼성,후라도,6.0,26,8,2,2,0,1,5,1,5-7,90-69,0-0,53,3.00,1.33,0.71,-0.018,1.68
삼성,이호성,1.0,6,3,2,2,0,0,2,1,1-0,22-14,0-0,,18.00,3.00,0.01,0.000,-1.39
삼성,송은범,2.0,9,3,1,1,1,0,1,0,3-1,39-24,0-0,,4.50,2.00,0.03,0.001,0.23
삼성,팀 합계,9.0,41,14,5,5,1,1,8,2,9-8,151-107,0-0,53,5.00,1.67,0.25,-0.017,0.52
