팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
키움,1,푸이그,LF,4,3,1,0,0,0,1,0,1,1,1,16,0,0,0.297,0.881,1.34,-0.019,-0.16
키움,2,이주형,CF,4,3,1,1,1,3,0,1,0,1,1,15,0,2,0.371,1.002,1.43,0.214,1.92
키움,3,카디네스,RF,4,4,0,1,0,0,0,0,1,0,2,15,0,1,0.364,1.106,1.21,-0.090,-0.65
키움,4,송성문,2B,4,4,0,0,0,0,0,0,1,2,1,12,0,2,0.250,0.774,1.02,-0.095,-0.86
키움,5,최주환,1B,4,4,0,1,0,0,0,0,2,0,1,15,0,1,0.395,1.057,0.88,-0.057,-0.68
키움,6,전태현,DH,4,4,0,0,0,0,0,0,2,0,2,16,0,1,0.455,1.045,1.02,-0.108,-1.03
키움,7,어준서,SS,2,2,0,0,0,0,0,0,1,1,0,8,0,0,0.333,0.891,0.46,-0.024,0.68
키움,,김태진,SS,2,2,0,1,0,0,0,0,1,0,0,10,0,0,0.304,0.708,1.32,0.056,0.39
키움,8,김재현,C,3,3,1,1,0,0,0,0,2,0,0,11,0,1,0.200,0.517,1.26,0.005,0.09
키움,,박주홍,PH,1,1,0,0,0,0,0,0,0,0,1,5,0,0,0.190,0.417,0.44,-0.012,-0.13
키움,9,양현종,3B,2,2,0,0,0,0,0,0,1,0,1,8,0,1,0.000,0.200,1.34,-0.079,-0.73
키움,,임병욱,PH,1,1,0,0,0,0,0,0,1,0,0,5,0,1,0.000,0.000,2.05,-0.049,-0.36
키움,,오선진,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.472,0.00,0.000,0.00
키움,팀 합계,,,35,33,3,5,1,3,1,1,13,5,10,136,0,10,0.152,0.473,2.75,-0.258,-1.52
두산,1,정수빈,CF,5,5,1,2,0,0,0,0,1,1,0,22,0,2,0.333,0.767,1.64,-0.006,-0.34
두산,2,추재현,RF,5,3,0,1,0,0,1,0,0,1,1,17,0,4,0.333,0.833,1.62,0.186,1.57
두산,3,강승호,3B,5,3,0,1,0,0,1,1,1,1,0,26,0,4,0.324,0.954,1.24,0.193,1.32
두산,4,김재환,DH,5,3,0,0,0,1,2,0,0,2,0,15,0,4,0.222,0.661,1.61,0.006,-0.46
두산,5,양의지,C,5,5,0,0,0,0,0,0,0,4,1,15,0,9,0.143,0.408,1.94,-0.243,-2.76
두산,6,양석환,1B,4,3,1,1,1,1,1,0,0,0,2,13,0,1,0.241,0.635,1.22,0.078,0.78
두산,7,김민석,LF,4,4,0,0,0,0,0,0,1,2,1,15,0,1,0.167,0.427,1.23,-0.121,-1.23
두산,,박계범,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.666,0.00,0.000,0.00
두산,8,오명진,2B,4,4,1,1,0,0,0,0,1,2,0,16,0,2,0.059,0.170,1.50,0.094,0.81
두산,,조수행,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
두산,9,박준영,SS,4,3,1,1,0,0,1,0,2,0,0,19,0,2,0.208,0.546,1.37,0.056,0.41
두산,,이유찬,"PR,SS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.200,0.438,0.00,0.000,0.00
두산,팀 합계,,,41,33,5,7,1,2,6,1,6,13,5,158,0,29,0.212,0.653,4.46,0.243,0.10
