팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
두산,1,정수빈,CF,4,3,0,0,0,0,1,0,2,1,0,20,0,1,0.317,0.737,0.86,-0.047,-0.51
두산,,조수행,CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.167,0.00,0.000,0.00
두산,2,김인태,LF,3,3,0,0,0,0,0,0,1,1,1,11,0,2,0.455,1.318,1.04,-0.080,-1.03
두산,,김민혁,PH,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0.250,0.650,0.07,-0.002,-0.29
두산,3,양의지,C,4,4,0,1,0,0,0,0,0,1,2,9,0,0,0.220,0.615,0.48,-0.046,-0.32
두산,,여동건,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
두산,4,김재환,DH,4,4,0,0,0,0,0,0,2,2,0,18,0,1,0.186,0.573,0.50,-0.050,-0.98
두산,5,양석환,1B,3,3,0,2,0,0,0,0,1,0,0,12,0,0,0.341,0.923,0.55,0.012,-0.12
두산,,오명진,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.231,0.00,0.000,0.00
두산,,김기연,PH,1,1,0,1,0,0,0,0,0,0,0,6,0,0,0.333,0.666,0.02,0.001,0.29
두산,6,강승호,3B,4,4,0,1,0,1,0,0,1,0,2,12,0,2,0.255,0.761,0.60,-0.057,1.30
두산,7,박준영,SS,3,3,0,1,0,0,0,0,1,0,1,11,0,0,0.226,0.604,0.77,0.026,0.03
두산,,추재현,PH,1,1,0,0,0,0,0,0,0,1,0,3,0,2,0.182,0.432,0.15,-0.005,-0.65
두산,8,박계범,2B,3,2,0,0,0,0,0,0,1,0,1,9,0,1,0.357,0.786,0.99,-0.047,-0.68
두산,9,이유찬,RF,3,3,0,1,0,0,0,0,1,0,1,13,0,1,0.286,0.726,0.76,-0.037,-0.54
두산,팀 합계,,,34,32,1,7,0,1,1,0,11,6,8,127,0,10,0.219,0.492,1.36,-0.332,-3.50
롯데,1,장두성,CF,4,3,0,0,0,0,0,0,2,1,0,13,0,1,0.286,0.572,0.74,-0.071,-1.07
롯데,,전준우,PH,1,1,0,0,0,0,0,0,0,0,1,5,0,0,0.146,0.391,0.01,0.000,-0.19
롯데,,조세진,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
롯데,2,정훈,DH,4,4,1,3,0,1,0,0,1,0,0,19,0,0,0.296,0.906,0.55,0.071,1.40
롯데,,한태양,"PR,DH",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.667,1.583,0.02,0.000,0.26
롯데,3,나승엽,1B,5,4,0,0,0,0,1,0,0,2,2,23,0,4,0.217,0.707,0.61,-0.050,-1.28
롯데,4,레이예스,LF,4,4,1,2,0,1,0,0,0,2,0,18,0,2,0.271,0.608,0.81,0.110,1.84
롯데,5,유강남,C,4,3,2,1,1,1,1,0,1,0,1,18,0,3,0.389,1.167,0.86,0.090,0.38
롯데,6,윤동희,"RF,CF",4,3,0,1,0,0,1,0,1,1,0,21,0,0,0.189,0.645,0.73,0.036,0.39
롯데,7,김민성,2B,4,4,0,2,0,2,0,0,0,1,1,16,0,1,0.240,0.561,0.94,0.100,1.25
롯데,8,이호준,SS,4,4,0,0,0,0,0,0,2,0,2,18,0,4,0.250,0.931,0.70,-0.069,-1.38
롯데,9,전민재,3B,4,4,1,1,0,0,0,0,1,1,1,20,0,2,0.269,0.681,0.54,-0.050,-0.48
롯데,팀 합계,,,39,35,6,11,1,5,3,0,8,8,8,172,0,17,0.314,0.825,1.63,0.167,1.12
