팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
두산,1,김민석,LF,5,5,1,1,0,0,0,0,2,0,2,19,0,2,0.286,0.762,0.78,-0.057,-1.94
두산,2,김재환,DH,5,5,1,1,0,1,0,0,2,1,1,21,0,2,0.200,0.467,0.71,0.048,-0.59
두산,3,강승호,3B,4,4,0,3,0,0,0,0,0,1,0,13,0,1,0.500,1.288,0.74,0.065,0.81
두산,4,케이브,RF,4,3,0,2,0,1,1,0,0,0,1,23,0,1,0.182,0.581,1.38,0.231,2.80
두산,5,양의지,C,4,4,0,0,0,1,0,0,0,2,2,14,0,5,0.250,0.705,1.80,-0.104,-2.09
두산,6,양석환,1B,4,3,0,1,0,0,0,1,2,0,0,16,0,2,0.333,0.718,1.22,-0.006,0.13
두산,7,오명진,2B,4,4,0,0,0,0,0,0,2,1,0,14,0,3,0.000,0.000,1.08,-0.100,-2.14
두산,8,이유찬,SS,3,3,0,0,0,0,0,0,2,1,0,10,1,2,0.286,0.572,1.12,-0.110,-1.37
두산,,김인태,PH,1,1,0,1,0,0,0,0,0,0,0,8,0,0,1.000,2.000,0.16,0.007,0.94
두산,9,정수빈,CF,4,4,1,3,0,0,0,0,0,1,0,14,0,0,0.333,0.833,0.71,0.034,0.28
두산,팀 합계,,,38,36,3,12,0,3,1,1,10,7,6,152,1,18,0.333,0.729,1.62,0.008,-3.17
KT,1,강백호,DH,5,5,1,2,1,2,0,0,1,2,0,26,0,0,0.286,0.904,0.58,0.172,1.80
KT,2,로하스,RF,5,3,0,0,0,0,2,0,1,2,0,23,0,0,0.167,0.583,0.52,0.025,0.41
KT,3,허경민,3B,5,5,1,2,1,1,0,0,1,1,1,16,0,3,0.467,1.134,0.62,0.092,-0.63
KT,4,김민혁,LF,4,4,1,2,0,0,0,0,0,1,1,22,0,2,0.417,0.917,0.72,-0.039,-0.04
KT,,최성민,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
KT,5,장성우,C,4,3,1,0,0,0,1,0,0,0,3,14,0,4,0.000,0.154,0.73,-0.037,-1.47
KT,6,천성호,2B,4,2,2,1,0,0,1,1,0,1,0,20,0,0,0.250,1.000,0.82,0.072,0.75
KT,,오윤석,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
KT,7,황재균,1B,4,4,1,1,0,3,0,0,0,1,1,17,0,1,0.250,0.750,1.10,0.176,1.00
KT,8,배정대,CF,4,4,0,3,0,2,0,0,0,1,0,20,0,0,0.364,0.930,0.56,0.060,1.62
KT,9,김상수,SS,4,4,1,1,0,0,0,0,1,2,0,21,0,2,0.333,0.916,0.29,-0.011,-0.93
KT,,권동진,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
KT,팀 합계,,,39,34,8,12,2,8,4,1,4,11,6,179,0,12,0.353,1.083,1.19,0.510,2.51
