팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
삼성,후라도,8.0,28,4,2,2,1,0,11,0,4-7,99-74,0-0,76,2.57,0.93,0.63,0.053,2.91
삼성,팀 합계,8.0,28,4,2,2,1,0,11,0,4-7,99-74,0-0,76,2.25,0.63,0.63,0.053,2.91
두산,콜어빈,7.0,24,3,0,0,2,0,4,0,7-6,87-51,0-0,73,3.00,1.08,0.99,0.406,4.30
두산,이영하,0.2,4,3,0,0,0,0,1,0,0-0,11-6,0-0,,5.40,2.10,1.35,0.005,0.06
두산,김택연,1.1,4,0,0,0,0,0,1,0,1-2,19-12,2-0,,0.00,0.43,1.40,0.143,1.16
두산,팀 합계,9.0,32,6,0,0,2,0,6,0,8-8,117-69,2-0,73,0.00,0.89,1.25,0.554,5.52
