팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
삼성,후라도,6.0,26,4,3,3,4,0,3,0,6-8,87-55,0-0,51,3.15,1.05,0.72,-0.101,0.67
삼성,이호성,1.0,3,0,0,0,0,0,3,0,0-0,14-12,0-0,,4.50,0.75,0.16,0.012,0.61
삼성,이승현,1.0,3,0,0,0,0,0,0,0,2-1,16-12,0-0,,14.73,2.73,0.08,0.006,0.61
삼성,팀 합계,8.0,32,4,3,3,4,0,6,0,8-9,117-79,0-0,51,3.38,1.00,0.32,-0.083,1.89
KIA,네일,7.0,27,3,0,0,1,1,2,0,13-6,87-56,0-0,72,0.00,0.61,1.02,0.342,4.28
KIA,조상우,1.0,3,0,0,0,0,0,2,0,0-1,15-9,0-0,,1.59,1.24,0.56,0.042,0.61
KIA,정해영,1.0,6,1,1,0,0,1,2,0,2-0,26-16,0-0,,6.75,1.75,2.30,0.033,-0.39
KIA,팀 합계,9.0,36,4,1,0,1,2,6,0,15-7,128-81,0-0,72,0.00,0.56,1.29,0.417,4.50
