팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
LG,1,홍창기,RF,5,5,0,1,0,1,0,0,1,2,1,19,0,3,0.250,0.710,0.98,0.022,-0.09
LG,2,신민재,2B,5,5,0,0,0,0,0,0,1,3,1,18,0,2,0.333,0.762,0.70,-0.095,-1.70
LG,3,오스틴,1B,5,4,1,1,1,1,1,0,1,1,0,22,0,1,0.343,1.252,0.42,0.076,0.93
LG,,이영빈,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
LG,,박명근,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
LG,4,문보경,"3B,1B",5,5,0,2,0,0,0,0,1,2,0,14,1,1,0.394,1.263,0.41,-0.007,-0.64
LG,5,송찬의,LF,4,4,0,0,0,0,0,0,0,2,2,13,0,2,0.290,0.869,0.67,-0.060,-0.89
LG,6,오지환,SS,4,4,2,2,0,0,0,0,0,1,1,13,0,2,0.324,0.833,0.68,0.060,1.04
LG,7,박동원,C,4,3,2,1,0,1,1,0,0,1,1,9,0,3,0.300,0.884,0.89,0.133,1.60
LG,8,문정빈,DH,3,2,0,1,0,0,1,0,1,0,0,15,0,1,0.200,0.773,1.04,0.017,0.45
LG,,구본혁,"PH,DH,3B",1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.214,0.746,0.86,0.002,-0.09
LG,9,박해민,CF,3,3,0,0,0,0,0,0,0,2,0,14,0,5,0.214,0.621,1.34,-0.083,-1.68
LG,,김현수,PH,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0.238,0.646,0.84,0.052,1.04
LG,,최원영,"PR,CF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.18,-0.006,-0.48
LG,팀 합계,,,40,36,5,9,1,5,3,0,5,14,6,139,1,22,0.250,0.697,2.25,0.111,-0.51
KT,1,로하스,RF,5,5,0,0,0,0,0,0,2,2,0,22,1,2,0.114,0.561,1.15,-0.236,-2.40
KT,2,강백호,DH,4,2,0,1,0,1,2,0,0,1,0,16,0,0,0.214,0.640,1.00,0.115,1.21
KT,3,김민혁,LF,4,3,0,0,0,0,1,0,0,3,0,9,1,3,0.361,0.842,1.33,-0.121,-1.06
KT,4,장성우,C,4,4,0,0,0,0,0,0,2,1,1,18,0,1,0.111,0.297,1.16,-0.115,-1.33
KT,,조대현,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
KT,5,황재균,3B,4,4,0,1,0,0,0,0,1,2,0,10,0,1,0.200,0.488,0.80,-0.027,-0.45
KT,6,천성호,"2B,1B",4,3,0,2,0,0,1,0,0,0,1,24,0,1,0.273,0.793,0.72,0.011,0.18
KT,7,문상철,1B,3,2,0,0,0,0,1,0,1,1,0,13,0,2,0.182,0.496,1.03,-0.021,-0.20
KT,,오윤석,"PH,2B",1,1,0,0,0,0,0,0,0,1,0,4,0,2,0.214,0.624,0.94,-0.025,-0.54
KT,8,배정대,CF,4,4,0,1,0,0,0,0,0,1,1,16,0,2,0.237,0.665,1.27,-0.060,-0.68
KT,9,권동진,SS,4,4,1,2,0,0,0,0,1,0,1,15,0,0,0.375,1.125,1.05,0.090,0.79
KT,팀 합계,,,37,32,1,7,0,1,5,0,7,12,4,147,2,14,0.219,0.637,2.61,-0.389,-4.48
