팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
SSG,김광현,5.0,22,5,2,2,2,1,4,1,6-4,91-55,0-0,51,3.38,1.50,1.34,-0.007,1.07
SSG,한두솔,1.0,4,1,0,0,0,0,2,0,1-0,29-21,0-0,,0.00,1.67,0.87,0.047,0.61
SSG,이로운,1.0,5,2,0,0,0,0,0,0,0-1,18-10,0-0,,0.00,1.00,1.05,0.043,0.61
SSG,노경은,1.0,5,1,1,1,1,0,1,1,1-1,18-11,0-0,,2.08,1.38,0.32,-0.058,-0.39
SSG,팀 합계,8.0,36,9,3,3,3,1,7,2,8-6,156-97,0-0,51,3.38,1.50,0.90,0.025,1.90
키움,하영민,7.0,27,5,1,1,1,0,7,0,6-7,93-66,0-0,69,4.50,1.40,1.23,0.331,3.30
키움,박윤성,1.0,3,0,0,0,0,0,1,0,0-1,10-7,0-0,,3.00,1.00,1.59,0.120,-0.39
키움,주승우,1.0,4,2,0,0,0,0,0,0,2-0,11-6,0-0,,0.00,1.50,1.51,0.074,0.61
키움,팀 합계,9.0,34,7,1,1,1,0,8,0,8-8,114-79,0-0,69,1.00,0.89,1.44,0.525,3.52
