팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
KIA,1,이우성,LF,5,4,1,2,0,0,1,0,1,1,0,19,0,1,0.289,0.860,0.78,0.032,0.38
KIA,,최정용,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.666,0.00,0.000,0.00
KIA,2,위즈덤,1B,5,5,0,2,0,0,0,0,1,0,1,21,0,3,0.286,1.190,1.07,-0.018,-0.72
KIA,3,나성범,RF,4,3,1,0,0,0,1,0,1,0,1,15,0,4,0.250,0.982,1.67,-0.111,-0.78
KIA,,박정우,PH,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0.500,1.350,0.03,0.001,0.29
KIA,4,최형우,DH,4,4,0,3,0,0,0,0,0,1,0,17,0,2,0.316,0.986,1.32,0.157,1.13
KIA,,김태군,PH,1,1,0,0,0,0,0,0,0,1,0,3,0,1,0.125,0.292,0.06,-0.002,-0.36
KIA,5,변우혁,3B,5,4,0,2,0,2,1,0,0,1,1,19,0,2,0.333,0.760,1.51,0.071,1.34
KIA,6,한준수,C,5,5,0,0,0,0,0,0,3,1,1,19,0,7,0.154,0.669,1.28,-0.171,-2.40
KIA,7,최원준,CF,4,4,0,1,0,0,0,0,0,1,2,10,0,4,0.225,0.562,1.28,-0.076,-0.59
KIA,8,김규성,SS,4,3,0,0,0,0,1,0,0,0,2,10,0,1,0.310,0.720,1.01,-0.014,-0.58
KIA,9,서건창,2B,3,3,0,0,0,0,0,0,1,1,1,10,0,2,0.133,0.333,1.39,-0.098,-1.01
KIA,,박재현,"PH,LF",1,1,0,0,0,0,0,0,0,0,1,4,0,0,0.071,0.204,0.06,-0.002,-0.19
KIA,팀 합계,,,42,37,2,10,0,2,5,0,7,7,10,154,0,27,0.270,0.681,2.87,-0.231,-3.49
LG,1,홍창기,RF,5,4,1,2,0,0,1,0,0,2,0,19,0,0,0.278,0.753,0.52,0.009,0.43
LG,2,신민재,2B,5,4,1,0,0,0,1,0,0,4,0,21,0,3,0.286,0.680,0.79,-0.067,-0.67
LG,3,오스틴,1B,4,2,4,2,0,0,2,0,0,0,0,15,0,0,0.378,1.365,0.78,0.179,2.45
LG,4,문보경,3B,4,3,2,2,0,4,0,0,0,0,2,12,0,1,0.417,1.310,1.06,0.127,2.54
LG,5,김현수,DH,4,4,0,3,0,3,0,0,0,0,1,13,0,0,0.320,0.774,0.78,0.195,2.29
LG,6,문정빈,LF,2,2,0,0,0,0,0,0,1,1,0,6,0,2,0.167,0.648,0.93,-0.048,-0.61
LG,,박해민,CF,2,2,0,0,0,0,0,0,0,1,1,7,1,0,0.200,0.584,0.28,-0.014,-1.15
LG,7,구본혁,SS,2,2,0,0,0,0,0,0,1,0,1,8,0,1,0.188,0.663,1.01,-0.054,-0.68
LG,,오지환,"PH,SS",2,1,0,0,0,0,1,0,1,0,0,9,0,0,0.314,0.828,0.29,0.020,0.30
LG,8,이주헌,C,2,2,0,1,0,0,0,0,1,0,0,9,0,0,0.400,0.900,0.75,0.005,0.00
LG,,박동원,C,2,2,0,0,0,0,0,0,2,0,0,9,0,1,0.281,0.833,0.34,-0.016,-0.65
LG,9,최원영,"CF,LF",2,2,0,0,0,0,0,0,0,1,1,2,0,1,0.000,0.000,0.92,-0.044,-0.55
LG,,송찬의,"PH,LF",1,1,0,0,0,0,0,0,0,1,0,6,0,1,0.281,0.843,0.73,-0.021,-0.38
LG,,함창건,"PH,LF",1,1,0,0,0,0,0,0,0,0,1,5,0,0,0.000,0.000,0.01,0.000,-0.19
LG,팀 합계,,,38,32,8,10,0,7,5,0,6,10,7,141,1,10,0.313,0.833,1.53,0.271,3.13
