팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
NC,1,박민우,2B,4,4,0,0,0,0,0,0,0,2,2,17,0,0,0.310,0.835,0.45,-0.046,-0.90
NC,,박시원,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.884,0.00,0.000,0.00
NC,2,김주원,SS,4,4,2,2,1,1,0,0,0,0,2,10,0,0,0.260,0.776,0.48,0.088,0.87
NC,3,손아섭,RF,4,4,0,2,0,1,0,0,1,1,0,18,0,0,0.400,0.960,0.49,-0.002,0.58
NC,,최정원,"PR,2B",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
NC,4,데이비슨,1B,4,4,2,2,1,2,0,0,0,0,2,12,0,1,0.292,0.940,0.61,0.043,1.81
NC,,서호철,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.536,0.00,0.000,0.00
NC,5,권희동,LF,3,2,0,0,0,0,1,0,1,1,0,14,0,1,0.343,0.978,0.63,-0.014,-0.11
NC,,천재환,"PR,LF",1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.190,0.380,0.01,0.000,-0.13
NC,6,김휘집,3B,4,3,0,0,0,1,1,0,1,1,1,21,0,0,0.222,0.734,0.65,0.031,0.20
NC,7,김형준,C,4,3,0,0,0,1,0,0,1,1,2,12,0,1,0.263,0.872,0.42,-0.010,-0.53
NC,8,박한결,DH,3,3,1,1,1,1,0,0,0,2,0,10,0,1,0.333,1.666,0.47,0.067,0.46
NC,,박세혁,"PH,DH",1,1,0,1,0,0,0,0,0,0,0,2,0,0,0.083,0.237,0.00,0.000,0.13
NC,9,김성욱,CF,4,4,0,1,0,0,0,0,2,1,0,16,0,1,0.111,0.222,0.29,-0.025,-0.86
NC,팀 합계,,,36,33,7,9,3,7,2,0,6,9,10,133,0,5,0.273,0.912,1.50,0.132,1.52
KT,1,로하스,DH,4,4,0,0,0,0,0,0,2,0,2,13,0,2,0.151,0.569,0.69,-0.070,-0.17
KT,2,허경민,3B,4,3,0,0,0,0,0,1,2,1,0,12,0,2,0.288,0.656,0.67,0.010,-0.56
KT,3,강백호,C,4,4,0,1,0,0,0,0,2,1,0,17,0,3,0.230,0.702,0.70,-0.043,-0.98
KT,,조대현,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
KT,4,김민혁,LF,4,4,0,0,0,0,0,0,1,3,0,14,0,3,0.306,0.749,0.85,-0.021,-0.45
KT,5,황재균,1B,2,2,0,0,0,0,0,0,2,0,0,11,0,2,0.182,0.418,1.32,-0.066,-0.69
KT,,최성민,"PH,RF",2,2,0,0,0,0,0,0,0,2,0,8,0,1,0.125,0.250,0.36,-0.017,0.00
KT,6,유준규,"RF,CF",4,3,0,0,0,0,1,0,2,0,1,13,0,2,0.000,0.250,0.83,0.015,-0.22
KT,7,배정대,CF,2,2,0,0,0,0,0,0,1,0,1,5,0,2,0.231,0.648,1.34,-0.066,-0.69
KT,,안현민,PH,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0.000,0.000,0.22,-0.005,-0.13
KT,,오윤석,1B,1,1,0,0,0,0,0,0,1,0,0,6,0,1,0.150,0.477,0.01,0.000,-0.25
KT,8,장준원,SS,3,3,0,1,0,0,0,0,1,1,0,11,0,1,0.167,0.334,0.85,-0.062,-0.31
KT,9,권동진,2B,3,3,0,1,0,0,0,0,2,0,0,13,0,1,0.308,0.895,0.69,-0.043,0.01
KT,팀 합계,,,34,32,0,3,0,0,1,1,16,9,4,125,0,20,0.094,0.241,2.13,-0.368,-4.44
