팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
LG,임찬규,7.0,26,5,1,1,0,0,5,1,9-7,80-61,0-0,68,0.83,0.88,0.43,0.164,3.25
LG,김영우,1.0,4,0,0,0,1,0,1,0,2-0,17-9,0-0,,0.00,1.00,0.09,0.007,0.61
LG,우강훈,1.0,5,3,2,2,0,0,1,0,1-0,17-14,0-0,,3.60,1.60,0.37,0.003,-1.39
LG,팀 합계,9.0,35,8,3,3,1,0,7,1,12-7,114-84,0-0,68,3.00,1.00,0.30,0.174,2.47
키움,하영민,4.0,25,10,6,6,3,0,2,1,7-2,98-57,0-0,17,4.95,1.65,0.67,-0.329,-3.57
키움,김성민,2.0,6,0,0,0,1,0,1,0,3-1,22-13,0-0,,4.91,1.09,0.09,0.012,0.21
키움,이강준,1.0,5,2,1,1,0,0,3,0,0-0,19-14,0-0,,10.50,2.33,0.10,-0.011,-0.39
키움,박주성,2.0,6,1,0,0,0,0,2,0,2-1,25-16,0-0,,2.25,1.00,0.02,0.002,1.21
키움,팀 합계,9.0,42,13,7,7,4,0,8,1,12-4,164-100,0-0,17,7.00,1.89,0.22,-0.326,-2.54
