팀 이름,이름,IP,TBF,H,R,ER,BB,HBP,K,HR,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI,WPA,RE24
NC,라일리,7.0,25,1,0,0,1,1,14,0,6-2,99-75,0-0,88,5.32,1.32,0.99,0.364,3.25
NC,김재열,1.0,5,2,0,0,0,0,1,0,1-1,14-12,0-0,,7.11,2.05,0.18,0.004,0.61
NC,손주환,1.0,4,0,0,0,0,0,1,0,2-1,12-8,0-0,,0.00,0.21,0.02,0.001,0.61
NC,팀 합계,9.0,34,3,0,0,1,1,16,0,9-4,125-95,0-0,88,0.00,0.44,0.40,0.369,4.47
KT,오원석,6.0,21,5,3,3,0,0,5,2,6-5,81-57,0-0,55,4.70,1.30,0.65,-0.066,0.64
KT,문용익,1.0,5,0,1,0,2,0,0,0,1-2,23-12,0-0,,0.00,2.00,0.41,-0.035,-0.39
KT,최동환,1.0,6,3,3,3,0,0,0,1,1-2,14-12,0-0,,10.80,2.40,0.10,-0.030,-2.39
KT,주권,1.0,4,1,0,0,0,0,1,0,1-1,15-8,0-0,,0.00,0.50,0.00,0.000,0.61
KT,팀 합계,9.0,36,9,7,6,2,0,6,3,9-10,133-89,0-0,55,6.00,1.22,0.29,-0.131,-1.53
