팀 이름,타순,이름,Pos.,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI,WPA,RE24
SSG,1,최지훈,CF,5,5,0,1,0,1,0,0,1,3,0,32,0,1,0.283,0.697,1.72,0.148,0.33
SSG,2,정준재,2B,3,2,0,0,0,0,0,0,0,2,0,5,0,2,0.178,0.519,1.02,-0.035,-0.48
SSG,,김성현,"PH,2B",2,2,0,0,0,0,0,0,0,2,0,11,0,1,0.167,0.398,0.79,-0.029,-0.42
SSG,3,에레디아,DH,5,3,0,1,0,0,2,0,1,0,1,16,0,0,0.313,0.779,0.76,0.003,0.50
SSG,,정현승,"PR,LF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1.500,0.00,0.000,0.00
SSG,4,한유섬,RF,4,4,1,2,0,0,0,0,1,1,0,21,0,3,0.227,0.572,1.28,-0.028,-0.65
SSG,,최상민,RF,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0.333,0.933,1.25,0.018,0.40
SSG,5,고명준,1B,5,5,0,1,0,0,0,0,2,1,1,22,0,8,0.250,0.661,1.78,-0.082,-1.34
SSG,,조병현,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
SSG,,김건우,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.00,0.000,0.00
SSG,6,이지영,C,5,5,0,2,0,1,0,0,0,1,2,16,0,1,0.225,0.629,1.23,-0.005,-0.08
SSG,7,박성한,SS,5,5,0,1,0,0,0,0,0,4,0,26,0,3,0.268,0.824,1.18,-0.141,-1.15
SSG,8,오태곤,"LF,1B",5,5,1,2,0,0,0,0,0,1,2,13,0,2,0.267,0.786,1.49,0.105,0.19
SSG,9,박지환,3B,4,3,0,1,0,0,0,0,1,1,0,10,1,3,0.182,0.404,1.70,-0.094,-1.38
SSG,팀 합계,,,44,39,2,11,0,2,3,0,6,16,6,179,1,24,0.282,0.692,2.84,-0.140,-4.08
삼성,1,이재현,SS,5,5,0,1,0,1,0,0,3,0,1,25,0,1,0.286,0.947,1.71,0.198,-0.01
삼성,2,류지혁,"2B,1B",5,3,0,0,0,0,1,1,0,2,1,25,0,1,0.292,0.689,1.74,-0.002,0.23
삼성,3,김영웅,3B,5,5,0,0,0,0,0,0,5,0,0,23,0,3,0.313,0.817,2.18,-0.260,-1.61
삼성,4,강민호,C,4,4,0,1,0,0,0,0,1,1,0,16,0,1,0.368,0.920,1.78,-0.015,-0.64
삼성,,양도근,"PR,2B",1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.222,0.444,4.37,0.388,-0.54
삼성,5,디아즈,1B,4,4,0,1,0,1,0,0,1,2,0,13,0,1,0.258,0.804,1.97,0.406,0.60
삼성,,윤정빈,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.133,0.00,0.000,0.00
삼성,,이병헌,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.334,0.00,0.000,0.00
삼성,6,구자욱,LF,4,2,0,1,0,0,2,0,0,1,0,16,0,0,0.190,0.659,1.48,0.065,0.89
삼성,7,박병호,DH,4,4,0,0,0,0,0,0,2,1,1,17,0,4,0.182,0.799,2.56,-0.246,-1.74
삼성,8,김헌곤,RF,4,4,0,2,0,0,0,0,0,1,1,13,0,3,0.289,0.800,2.18,-0.097,-0.76
삼성,9,김성윤,CF,4,3,2,0,0,0,0,1,0,2,1,25,0,2,0.355,0.928,2.04,-0.075,-0.49
삼성,팀 합계,,,40,35,3,7,0,3,3,2,12,10,5,176,0,16,0.200,0.586,3.67,0.362,-4.07
